Kategori_Laporan,Kategori_Pos,Pos_Pos,Rincian_Pos_Pos,Tanggal,Nilai
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2013-11-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2013-10-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2013-09-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2013-12-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-08-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-04-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-12-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-07-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-06-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-03-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-05-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-11-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-10-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2014-09-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2015-01-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,BUMN,BUMN,2015-02-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-08-01,3631661
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-04-01,3808760
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-07-01,3562330
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-06-01,3788973
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-03-01,3709720
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-05-01,3679019
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-11-01,3434575
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-10-01,3526806
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-09-01,3628223
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2013-12-01,3715621
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-08-01,3621886
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-04-01,4584473
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-12-01,3749744
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-07-01,3715408
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-06-01,3830714
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-03-01,4579559
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-05-01,3816978
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-11-01,3154363
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-10-01,3612473
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2014-09-01,3577958
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2015-01-01,4052145
Komitmen & Kontinjensi,Fasilitas kredit kepada nasabah yang belum ditarik,Lainnya,Lainnya,2015-02-01,4020603
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-08-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-04-01,15000
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-07-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-06-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-03-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-05-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-11-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-10-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-09-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2013-12-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-08-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-04-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-12-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-07-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-06-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-03-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-05-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-11-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-10-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2014-09-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2015-01-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Committed  ,Committed  ,2015-02-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-08-01,88450
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-04-01,33121
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-07-01,85450
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-06-01,85960
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-03-01,27121
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-05-01,32210
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-11-01,83225
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-10-01,74450
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-09-01,67800
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2013-12-01,61703
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-08-01,28285
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-04-01,33993
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-12-01,24035
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-07-01,31285
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-06-01,29785
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-03-01,50243
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-05-01,34735
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-11-01,26535
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-10-01,25285
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2014-09-01,27585
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2015-01-01,0
Komitmen & Kontinjensi,Fasilitas kredit kepada bank lain yang belum ditarik,Uncommitted,Uncommitted,2015-02-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-08-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-04-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-07-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-06-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-03-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-05-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-11-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-10-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-09-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2013-12-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-08-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-04-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-12-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-07-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-06-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-03-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-05-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-11-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-10-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2014-09-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2015-01-01,0
Komitmen & Kontinjensi,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,Posisi pembelian spot dan derivatif yang masih berjalan   ,2015-02-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-08-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-04-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-07-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-06-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-03-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-05-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-11-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-10-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-09-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2013-12-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-08-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-04-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-12-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-07-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-06-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-03-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-05-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-11-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-10-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2014-09-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2015-01-01,0
Komitmen & Kontinjensi,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,Posisi penjualan spot dan derivatif yang masih berjalan   ,2015-02-01,-51565
